orgnavn,enhedsnummer_deltager,enhedsnummer_virksomhed,vaerdinavn,vaerdi,gyldigfra,gyldigtil,enhedstype_deltager,cvrnummer_deltager,cvrnummer_virksomhed
Revision,4751597,4001823348,FUNKTION,REVISION,2012-01-01,2200-01-01,VIRKSOMHED,30700228,33082002
Revision,4751597,4001811922,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,33033575
Revision,1642746,4001811922,FUNKTION,REVISION,2010-06-08,2014-10-10,VIRKSOMHED,10550947,33033575
Revision,4751597,4001701327,FUNKTION,REVISION,2008-07-01,2200-01-01,VIRKSOMHED,30700228,31588448
Revision,4751597,4001698564,FUNKTION,REVISION,2008-04-11,2200-01-01,VIRKSOMHED,30700228,31603218
Revision,4751597,4001690577,FUNKTION,REVISION,2014-01-09,2200-01-01,VIRKSOMHED,30700228,31370450
Revision,4000769917,4001690577,FUNKTION,REVISION,2011-07-01,2014-01-09,VIRKSOMHED,33771231,31370450
Revision,4751597,4001826583,FUNKTION,REVISION,2010-10-15,2014-05-13,VIRKSOMHED,30700228,33254288
Revision,4000769917,4001826583,FUNKTION,REVISION,2016-05-18,2200-01-01,VIRKSOMHED,33771231,33254288
Revision,2165320,4001826583,FUNKTION,REVISION,2014-05-13,2014-05-13,VIRKSOMHED,20222670,33254288
Revision,2165320,4001826583,FUNKTION,REVISION,2016-03-21,2016-05-18,VIRKSOMHED,20222670,33254288
Revision,5189985,4001826583,FUNKTION,REVISION,2014-05-13,2016-03-21,VIRKSOMHED,29794030,33254288
Revision,4751597,4001683099,FUNKTION,REVISION,2008-01-29,2200-01-01,VIRKSOMHED,30700228,31245079
Revision,4751597,4001710565,FUNKTION,REVISION,2008-07-01,2200-01-01,VIRKSOMHED,30700228,31588111
Revision,4751597,4001763383,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,32102611
Revision,1642746,4001763383,FUNKTION,REVISION,2009-04-20,2014-10-10,VIRKSOMHED,10550947,32102611
Revision,4751597,4001780376,FUNKTION,REVISION,2015-04-24,2200-01-01,VIRKSOMHED,30700228,32292747
Revision,1642746,4001780376,FUNKTION,REVISION,2009-07-01,2015-04-24,VIRKSOMHED,10550947,32292747
Revision,4751597,4001779539,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,32562361
Revision,1642746,4001779539,FUNKTION,REVISION,2009-11-01,2014-10-10,VIRKSOMHED,10550947,32562361
Revision,4751597,4001641705,FUNKTION,REVISION,2007-05-01,2014-06-23,VIRKSOMHED,30700228,30574842
Revision,4000769917,4001641705,FUNKTION,REVISION,2014-06-23,2200-01-01,VIRKSOMHED,33771231,30574842
Revision,4751597,4001726938,FUNKTION,REVISION,2012-04-25,2200-01-01,VIRKSOMHED,30700228,30532740
Revision,4751597,4001747399,FUNKTION,REVISION,2011-01-03,2015-12-01,VIRKSOMHED,30700228,31877385
Revision,5651072,4001747399,FUNKTION,REVISION,2015-12-01,2200-01-01,VIRKSOMHED,33963556,31877385
Revision,4751597,4001766912,FUNKTION,REVISION,2015-04-24,2200-01-01,VIRKSOMHED,30700228,32292771
Revision,1642746,4001766912,FUNKTION,REVISION,2009-07-01,2015-04-24,VIRKSOMHED,10550947,32292771
Revision,4751597,4001824185,FUNKTION,REVISION,2010-06-14,2200-01-01,VIRKSOMHED,30700228,33045719
Revision,4751597,4001685512,FUNKTION,REVISION,2015-11-30,2018-11-14,VIRKSOMHED,30700228,31179335
Revision,5651072,4001685512,FUNKTION,REVISION,2011-10-13,2015-11-30,VIRKSOMHED,33963556,31179335
Revision,3369870,4001685512,FUNKTION,REVISION,2018-11-14,2200-01-01,VIRKSOMHED,19263096,31179335
Revision,4751597,4001739104,FUNKTION,REVISION,2009-01-16,2200-01-01,VIRKSOMHED,30700228,29815909
Revision,4751597,4001755739,FUNKTION,REVISION,2015-04-24,2200-01-01,VIRKSOMHED,30700228,32292763
Revision,1642746,4001755739,FUNKTION,REVISION,2009-07-01,2015-04-24,VIRKSOMHED,10550947,32292763
Revision,4751597,4001682606,FUNKTION,REVISION,2017-05-15,2200-01-01,VIRKSOMHED,30700228,31151910
Revision,4000769917,4001682606,FUNKTION,REVISION,2011-07-01,2017-05-14,VIRKSOMHED,33771231,31151910
Revision,4751597,4001754047,FUNKTION,REVISION,2013-12-02,2019-04-07,VIRKSOMHED,30700228,32258875
Revision,4751597,4001822375,FUNKTION,REVISION,2014-10-10,2017-11-01,VIRKSOMHED,30700228,33241615
Revision,5651072,4001822375,FUNKTION,REVISION,2017-11-01,2200-01-01,VIRKSOMHED,33963556,33241615
Revision,5105513,4001822375,FUNKTION,REVISION,2010-10-06,2014-10-10,VIRKSOMHED,26052394,33241615
Revision,4751597,4001677454,FUNKTION,REVISION,2017-05-15,2200-01-01,VIRKSOMHED,30700228,31151899
Revision,4000769917,4001677454,FUNKTION,REVISION,2011-07-01,2017-05-14,VIRKSOMHED,33771231,31151899
Revision,4751597,4001682601,FUNKTION,REVISION,2017-05-15,2200-01-01,VIRKSOMHED,30700228,31151767
Revision,4000769917,4001682601,FUNKTION,REVISION,2011-07-01,2017-05-14,VIRKSOMHED,33771231,31151767
Revision,4751597,4001817942,FUNKTION,REVISION,2015-03-03,2200-01-01,VIRKSOMHED,30700228,33072147
Revision,4000769917,4001817942,FUNKTION,REVISION,2012-08-24,2015-03-03,VIRKSOMHED,33771231,33072147
Revision,4751597,4001713174,FUNKTION,REVISION,2011-11-25,2014-07-09,VIRKSOMHED,30700228,31620171
Revision,4751597,4001720473,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,30530470
Revision,5105513,4001720473,FUNKTION,REVISION,2011-01-27,2014-10-10,VIRKSOMHED,26052394,30530470
Revision,4751597,4001813712,FUNKTION,REVISION,2016-05-17,2200-01-01,VIRKSOMHED,30700228,33050119
Revision,4000769917,4001813712,FUNKTION,REVISION,2011-07-01,2016-05-17,VIRKSOMHED,33771231,33050119
Revision,4751597,4001787771,FUNKTION,REVISION,2015-04-24,2200-01-01,VIRKSOMHED,30700228,32560350
Revision,1642746,4001787771,FUNKTION,REVISION,2009-11-01,2015-04-24,VIRKSOMHED,10550947,32560350
Revision,4751597,4001783910,FUNKTION,REVISION,2009-12-31,2200-01-01,VIRKSOMHED,30700228,32761755
Revision,4751597,4001730170,FUNKTION,REVISION,2009-02-17,2200-01-01,VIRKSOMHED,30700228,32065813
Revision,4751597,4001649240,FUNKTION,REVISION,2008-03-27,2015-07-07,VIRKSOMHED,30700228,30808460
Revision,4000769917,4001649240,FUNKTION,REVISION,2015-07-07,2200-01-01,VIRKSOMHED,33771231,30808460
Revision,4751597,4001695957,FUNKTION,REVISION,2008-07-01,2200-01-01,VIRKSOMHED,30700228,31587921
Revision,4751597,4001787217,FUNKTION,REVISION,2015-05-04,2019-05-20,VIRKSOMHED,30700228,32662579
Revision,4000769917,4001787217,FUNKTION,REVISION,2019-05-20,2200-01-01,VIRKSOMHED,33771231,32662579
Revision,5189985,4001787217,FUNKTION,REVISION,2012-05-07,2015-05-04,VIRKSOMHED,29794030,32662579
Revision,4751597,4001736863,FUNKTION,REVISION,2009-01-08,2015-01-21,VIRKSOMHED,30700228,31934826
Revision,4000769917,4001736863,FUNKTION,REVISION,2015-01-21,2200-01-01,VIRKSOMHED,33771231,31934826
Revision,4751597,4001725335,FUNKTION,REVISION,2018-12-11,2200-01-01,VIRKSOMHED,30700228,31762022
Revision,2165320,4001725335,FUNKTION,REVISION,2018-05-01,2018-12-11,VIRKSOMHED,20222670,31762022
Revision,2938387,4001725335,FUNKTION,REVISION,2008-09-23,2018-05-01,VIRKSOMHED,15618175,31762022
Revision,4751597,4001667208,FUNKTION,REVISION,2012-12-03,2014-10-01,VIRKSOMHED,30700228,31177596
Revision,4001991026,4001667208,FUNKTION,REVISION,2014-10-01,2200-01-01,VIRKSOMHED,25578198,31177596
Revision,4751597,4001809715,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,33035268
Revision,5105513,4001809715,FUNKTION,REVISION,2010-06-16,2014-10-10,VIRKSOMHED,26052394,33035268
Revision,4751597,4001734748,FUNKTION,REVISION,2009-03-05,2019-06-03,VIRKSOMHED,30700228,32081576
Revision,4000769917,4001734748,FUNKTION,REVISION,2019-06-03,2200-01-01,VIRKSOMHED,33771231,32081576
Revision,4751597,4001658074,FUNKTION,REVISION,2017-04-26,2200-01-01,VIRKSOMHED,30700228,30899849
Revision,4000769917,4001658074,FUNKTION,REVISION,2011-07-01,2017-04-26,VIRKSOMHED,33771231,30899849
Revision,4751597,4001810843,FUNKTION,REVISION,2010-06-22,2200-01-01,VIRKSOMHED,30700228,33040407
Revision,4751597,4001780496,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,32661912
Revision,5105513,4001780496,FUNKTION,REVISION,2011-09-19,2014-10-10,VIRKSOMHED,26052394,32661912
Revision,4751597,4001719721,FUNKTION,REVISION,2011-02-04,2200-01-01,VIRKSOMHED,30700228,31492521
Revision,4751597,4001659596,FUNKTION,REVISION,2009-05-20,2200-01-01,VIRKSOMHED,30700228,30737253
Revision,4751597,4001736576,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,29817456
Revision,5105513,4001736576,FUNKTION,REVISION,2009-02-07,2014-10-10,VIRKSOMHED,26052394,29817456
Revision,4751597,4001794594,FUNKTION,REVISION,2017-12-06,2018-09-17,VIRKSOMHED,30700228,32931340
Revision,5651072,4001794594,FUNKTION,REVISION,2011-10-13,2017-12-06,VIRKSOMHED,33963556,32931340
Revision,4000594906,4001794594,FUNKTION,REVISION,2018-09-17,2200-01-01,VIRKSOMHED,24256995,32931340
Revision,4751597,4001814978,FUNKTION,REVISION,2010-08-05,2015-01-21,VIRKSOMHED,30700228,33074964
Revision,4000769917,4001814978,FUNKTION,REVISION,2015-01-21,2200-01-01,VIRKSOMHED,33771231,33074964
Revision,4751597,4001774503,FUNKTION,REVISION,2012-01-16,2014-06-19,VIRKSOMHED,30700228,32557864
Revision,4751597,4001774503,FUNKTION,REVISION,2018-12-18,2019-02-21,VIRKSOMHED,30700228,32557864
Revision,4001991026,4001774503,FUNKTION,REVISION,2014-06-19,2018-12-18,VIRKSOMHED,25578198,32557864
Revision,5538780,4001774503,FUNKTION,REVISION,2019-02-21,2200-01-01,VIRKSOMHED,34209936,32557864
Revision,4751597,4001806299,FUNKTION,REVISION,2010-09-16,2200-01-01,VIRKSOMHED,30700228,32834825
Revision,4751597,4001705424,FUNKTION,REVISION,2018-11-01,2200-01-01,VIRKSOMHED,30700228,31278082
Revision,2444748,4001705424,FUNKTION,REVISION,2012-03-01,2014-04-24,VIRKSOMHED,15915641,31278082
Revision,5146875,4001705424,FUNKTION,REVISION,2014-04-24,2018-11-01,VIRKSOMHED,33074441,31278082
Revision,4751597,4001740656,FUNKTION,REVISION,2009-06-10,2017-05-22,VIRKSOMHED,30700228,32260934
Revision,4000769917,4001740656,FUNKTION,REVISION,2017-05-22,2200-01-01,VIRKSOMHED,33771231,32260934
Revision,4751597,4001714147,FUNKTION,REVISION,2012-05-30,2200-01-01,VIRKSOMHED,30700228,31631238
Revision,4751597,4001767717,FUNKTION,REVISION,2009-09-17,2014-05-22,VIRKSOMHED,30700228,32451780
Revision,4001991026,4001767717,FUNKTION,REVISION,2014-05-22,2200-01-01,VIRKSOMHED,25578198,32451780
Revision,4751597,4001800033,FUNKTION,REVISION,2010-04-15,2019-05-07,VIRKSOMHED,30700228,32882277
Revision,4000769917,4001800033,FUNKTION,REVISION,2019-05-07,2200-01-01,VIRKSOMHED,33771231,32882277
Revision,4751597,4001710639,FUNKTION,REVISION,2008-06-03,2200-01-01,VIRKSOMHED,30700228,31483646
Revision,4751597,4001748706,FUNKTION,REVISION,2009-06-16,2200-01-01,VIRKSOMHED,30700228,32263062
Revision,4751597,4001780473,FUNKTION,REVISION,2015-05-04,2019-05-20,VIRKSOMHED,30700228,32661149
Revision,4000769917,4001780473,FUNKTION,REVISION,2019-05-20,2200-01-01,VIRKSOMHED,33771231,32661149
Revision,5189985,4001780473,FUNKTION,REVISION,2012-05-07,2015-05-04,VIRKSOMHED,29794030,32661149
Revision,4751597,4001811327,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,33041454
Revision,5105513,4001811327,FUNKTION,REVISION,2012-04-10,2014-10-10,VIRKSOMHED,26052394,33041454
Revision,4751597,4001761225,FUNKTION,REVISION,2015-05-13,2200-01-01,VIRKSOMHED,30700228,32285708
Revision,1642746,4001761225,FUNKTION,REVISION,2009-07-01,2015-05-13,VIRKSOMHED,10550947,32285708
Revision,4751597,4001759674,FUNKTION,REVISION,2009-04-29,2200-01-01,VIRKSOMHED,30700228,32140726
Revision,4751597,4001784552,FUNKTION,REVISION,2009-10-01,2200-01-01,VIRKSOMHED,30700228,32473660
Revision,4751597,4001649202,FUNKTION,REVISION,2008-10-13,2019-05-22,VIRKSOMHED,30700228,30805879
Revision,4751597,4001793575,FUNKTION,REVISION,2010-04-16,2016-09-01,VIRKSOMHED,30700228,32878008
Revision,2444748,4001793575,FUNKTION,REVISION,2016-09-01,2200-01-01,VIRKSOMHED,15915641,32878008
Revision,2165320,4001793575,FUNKTION,REVISION,2013-09-19,2016-09-01,VIRKSOMHED,20222670,32878008
Revision,4751597,4001809312,FUNKTION,REVISION,2012-01-01,2018-11-03,VIRKSOMHED,30700228,32947220
Revision,4006481031,4001809312,FUNKTION,REVISION,2018-11-03,2200-01-01,VIRKSOMHED,37543128,32947220
Revision,4751597,4001650431,FUNKTION,REVISION,2008-04-24,2200-01-01,VIRKSOMHED,30700228,30810139
Revision,4751597,4001789821,FUNKTION,REVISION,2015-05-04,2019-05-20,VIRKSOMHED,30700228,32661165
Revision,4000769917,4001789821,FUNKTION,REVISION,2019-05-20,2200-01-01,VIRKSOMHED,33771231,32661165
Revision,5189985,4001789821,FUNKTION,REVISION,2012-05-07,2015-05-04,VIRKSOMHED,29794030,32661165
Revision,4751597,4001781785,FUNKTION,REVISION,2015-05-04,2019-05-20,VIRKSOMHED,30700228,32662498
Revision,4000769917,4001781785,FUNKTION,REVISION,2019-05-20,2200-01-01,VIRKSOMHED,33771231,32662498
Revision,5189985,4001781785,FUNKTION,REVISION,2012-05-07,2015-05-04,VIRKSOMHED,29794030,32662498
Revision,4751597,4001709616,FUNKTION,REVISION,2008-09-01,2200-01-01,VIRKSOMHED,30700228,31747279
Revision,4751597,4001727740,FUNKTION,REVISION,2012-09-26,2015-06-04,VIRKSOMHED,30700228,31610370
Revision,4751597,4001667103,FUNKTION,REVISION,2015-01-07,2200-01-01,VIRKSOMHED,30700228,31087694
Revision,4000769917,4001667103,FUNKTION,REVISION,2011-07-01,2015-01-07,VIRKSOMHED,33771231,31087694
Revision,4751597,4001791584,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,32886469
Revision,5105513,4001791584,FUNKTION,REVISION,2010-04-28,2014-10-10,VIRKSOMHED,26052394,32886469
Revision,4751597,4001763010,FUNKTION,REVISION,2009-06-10,2017-05-22,VIRKSOMHED,30700228,32260837
Revision,4000769917,4001763010,FUNKTION,REVISION,2017-05-22,2200-01-01,VIRKSOMHED,33771231,32260837
Revision,4751597,4001714712,FUNKTION,REVISION,2017-12-01,2200-01-01,VIRKSOMHED,30700228,31596971
Revision,2309147,4001714712,FUNKTION,REVISION,2008-07-01,2017-12-01,VIRKSOMHED,21696382,31596971
Revision,4751597,4001655918,FUNKTION,REVISION,2014-01-01,2019-05-28,VIRKSOMHED,30700228,30713354
Revision,4751597,4001655918,FUNKTION,REVISION,2019-05-29,2200-01-01,VIRKSOMHED,30700228,30713354
Revision,4751597,4001701319,FUNKTION,REVISION,2008-07-01,2200-01-01,VIRKSOMHED,30700228,31588251
Revision,4751597,4001758530,FUNKTION,REVISION,2009-09-01,2200-01-01,VIRKSOMHED,30700228,32445764
Revision,4751597,4001672713,FUNKTION,REVISION,2018-10-12,2200-01-01,VIRKSOMHED,30700228,31261570
Revision,1622744,4001672713,FUNKTION,REVISION,2008-02-04,2018-10-12,VIRKSOMHED,14119299,31261570
Revision,4751597,4001682586,FUNKTION,REVISION,2012-12-17,2017-05-24,VIRKSOMHED,30700228,31151465
Revision,5651072,4001682586,FUNKTION,REVISION,2017-05-24,2200-01-01,VIRKSOMHED,33963556,31151465
Revision,4751597,4001642835,FUNKTION,REVISION,2014-03-18,2200-01-01,VIRKSOMHED,30700228,30353064
Revision,4000769917,4001642835,FUNKTION,REVISION,2011-07-01,2014-03-18,VIRKSOMHED,33771231,30353064
Revision,4751597,4001660672,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,30899032
Revision,5105513,4001660672,FUNKTION,REVISION,2011-08-02,2014-10-10,VIRKSOMHED,26052394,30899032
Revision,4751597,4001642361,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,30585968
Revision,5105513,4001642361,FUNKTION,REVISION,2010-10-14,2014-10-10,VIRKSOMHED,26052394,30585968
Revision,4751597,4001788424,FUNKTION,REVISION,2012-11-12,2014-05-28,VIRKSOMHED,30700228,32471404
Revision,4001991026,4001788424,FUNKTION,REVISION,2014-05-28,2200-01-01,VIRKSOMHED,25578198,32471404
Revision,4751597,4001642252,FUNKTION,REVISION,2010-05-28,2200-01-01,VIRKSOMHED,30700228,30548043
Revision,4751597,4001749822,FUNKTION,REVISION,2015-12-04,2200-01-01,VIRKSOMHED,30700228,32266355
Revision,1622744,4001749822,FUNKTION,REVISION,2009-06-19,2015-12-04,VIRKSOMHED,14119299,32266355
Revision,4751597,4001761226,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,32285724
Revision,1642746,4001761226,FUNKTION,REVISION,2009-06-24,2014-10-10,VIRKSOMHED,10550947,32285724
Revision,4751597,4001655046,FUNKTION,REVISION,2008-10-07,2014-06-25,VIRKSOMHED,30700228,30815386
Revision,4001991026,4001655046,FUNKTION,REVISION,2014-06-25,2200-01-01,VIRKSOMHED,25578198,30815386
Revision,4751597,4001736896,FUNKTION,REVISION,2008-11-19,2200-01-01,VIRKSOMHED,30700228,31875382
Revision,4751597,4001762507,FUNKTION,REVISION,2012-01-01,2200-01-01,VIRKSOMHED,30700228,32296793
Revision,4751597,4001776886,FUNKTION,REVISION,2009-11-13,2200-01-01,VIRKSOMHED,30700228,32647251
Revision,4751597,4001695903,FUNKTION,REVISION,2016-03-02,2200-01-01,VIRKSOMHED,30700228,31586283
Revision,5651072,4001695903,FUNKTION,REVISION,2011-10-13,2016-03-02,VIRKSOMHED,33963556,31586283
Revision,4751597,4001641319,FUNKTION,REVISION,2014-10-10,2017-05-31,VIRKSOMHED,30700228,30732049
Revision,4000769917,4001641319,FUNKTION,REVISION,2017-05-31,2200-01-01,VIRKSOMHED,33771231,30732049
Revision,5105513,4001641319,FUNKTION,REVISION,2012-03-26,2014-10-10,VIRKSOMHED,26052394,30732049
Revision,4751597,4001801678,FUNKTION,REVISION,2010-12-14,2014-05-08,VIRKSOMHED,30700228,32882064
Revision,5651072,4001801678,FUNKTION,REVISION,2014-05-08,2200-01-01,VIRKSOMHED,33963556,32882064
Revision,4751597,4001751222,FUNKTION,REVISION,2009-06-25,2200-01-01,VIRKSOMHED,30700228,32273599
Revision,4751597,4001790406,FUNKTION,REVISION,2009-09-08,2018-04-20,VIRKSOMHED,30700228,32446825
Revision,4000769917,4001790406,FUNKTION,REVISION,2018-04-20,2200-01-01,VIRKSOMHED,33771231,32446825
Revision,4751597,4001816180,FUNKTION,REVISION,2010-11-16,2014-08-01,VIRKSOMHED,30700228,33265832
Revision,4001991026,4001816180,FUNKTION,REVISION,2014-08-01,2200-01-01,VIRKSOMHED,25578198,33265832
Revision,4751597,4001728451,FUNKTION,REVISION,2016-08-15,2200-01-01,VIRKSOMHED,30700228,32068057
Revision,4000769917,4001728451,FUNKTION,REVISION,2011-07-01,2016-08-15,VIRKSOMHED,33771231,32068057
Revision,4751597,4001813973,FUNKTION,REVISION,2017-12-12,2200-01-01,VIRKSOMHED,30700228,33070861
Revision,5651072,4001813973,FUNKTION,REVISION,2011-10-13,2017-12-12,VIRKSOMHED,33963556,33070861
Revision,4751597,4001808731,FUNKTION,REVISION,2010-05-25,2200-01-01,VIRKSOMHED,30700228,32939384
Revision,4751597,4001789471,FUNKTION,REVISION,2010-01-01,2200-01-01,VIRKSOMHED,30700228,32666906
Revision,4751597,4001683955,FUNKTION,REVISION,2019-05-31,2200-01-01,VIRKSOMHED,30700228,31156270
Revision,4001991026,4001683955,FUNKTION,REVISION,2016-10-04,2019-05-31,VIRKSOMHED,25578198,31156270
Revision,3369870,4001683955,FUNKTION,REVISION,2011-05-30,2016-10-04,VIRKSOMHED,19263096,31156270
Revision,4751597,4001723783,FUNKTION,REVISION,2008-07-01,2200-01-01,VIRKSOMHED,30700228,31610648
Revision,4751597,4001714779,FUNKTION,REVISION,2008-06-04,2014-09-05,VIRKSOMHED,30700228,31482429
Revision,4001991026,4001714779,FUNKTION,REVISION,2014-09-05,2200-01-01,VIRKSOMHED,25578198,31482429
Revision,4751597,4001745787,FUNKTION,REVISION,2016-08-12,2200-01-01,VIRKSOMHED,30700228,29818231
Revision,4000769917,4001745787,FUNKTION,REVISION,2011-07-01,2016-08-12,VIRKSOMHED,33771231,29818231
Revision,4751597,4001794824,FUNKTION,REVISION,2013-12-31,2200-01-01,VIRKSOMHED,30700228,32832601
Revision,4751597,4001828528,FUNKTION,REVISION,2010-08-16,2200-01-01,VIRKSOMHED,30700228,33077769
Revision,4751597,4001789909,FUNKTION,REVISION,2018-11-27,2200-01-01,VIRKSOMHED,30700228,32648541
Revision,5651072,4001789909,FUNKTION,REVISION,2011-10-13,2018-11-27,VIRKSOMHED,33963556,32648541
Revision,4751597,4001725669,FUNKTION,REVISION,2012-01-01,2017-09-22,VIRKSOMHED,30700228,31752469
Revision,4000769917,4001725669,FUNKTION,REVISION,2017-09-22,2200-01-01,VIRKSOMHED,33771231,31752469
Revision,4751597,4001784493,FUNKTION,REVISION,2012-05-29,2200-01-01,VIRKSOMHED,30700228,32562531
Revision,4751597,4001758327,FUNKTION,REVISION,2009-09-21,2015-08-31,VIRKSOMHED,30700228,32162592
Revision,5651072,4001758327,FUNKTION,REVISION,2015-08-31,2200-01-01,VIRKSOMHED,33963556,32162592
Revision,4751597,4001816185,FUNKTION,REVISION,2010-11-16,2014-08-01,VIRKSOMHED,30700228,33265859
Revision,4001991026,4001816185,FUNKTION,REVISION,2014-08-01,2200-01-01,VIRKSOMHED,25578198,33265859
Revision,4751597,4001769683,FUNKTION,REVISION,2017-07-20,2200-01-01,VIRKSOMHED,30700228,32272223
Revision,5651072,4001769683,FUNKTION,REVISION,2014-11-04,2016-11-08,VIRKSOMHED,33963556,32272223
Revision,4001991026,4001769683,FUNKTION,REVISION,2016-11-08,2017-07-20,VIRKSOMHED,25578198,32272223
Revision,2330648,4001769683,FUNKTION,REVISION,2009-06-17,2014-11-04,VIRKSOMHED,21678309,32272223
Revision,4751597,4001771313,FUNKTION,REVISION,2010-11-29,2014-05-26,VIRKSOMHED,30700228,32571190
Revision,4001991026,4001771313,FUNKTION,REVISION,2014-05-26,2016-12-05,VIRKSOMHED,25578198,32571190
Revision,4001991026,4001771313,FUNKTION,REVISION,2016-12-06,2200-01-01,VIRKSOMHED,25578198,32571190
Revision,4751597,4001656216,FUNKTION,REVISION,2008-05-16,2014-06-30,VIRKSOMHED,30700228,30921860
Revision,4001991026,4001656216,FUNKTION,REVISION,2014-06-30,2016-04-06,VIRKSOMHED,25578198,30921860
Revision,4001991026,4001656216,FUNKTION,REVISION,2016-04-07,2200-01-01,VIRKSOMHED,25578198,30921860
Revision,4751597,4001737045,FUNKTION,REVISION,2013-07-20,2200-01-01,VIRKSOMHED,30700228,31887755
Revision,4751597,4001815090,FUNKTION,REVISION,2010-07-07,2200-01-01,VIRKSOMHED,30700228,33059647
Revision,4751597,4001679795,FUNKTION,REVISION,2013-03-11,2200-01-01,VIRKSOMHED,30700228,31158591
Revision,4751597,4001730140,FUNKTION,REVISION,2009-02-13,2200-01-01,VIRKSOMHED,30700228,32065325
Revision,4751597,4001703195,FUNKTION,REVISION,2008-03-27,2200-01-01,VIRKSOMHED,30700228,31347122
Revision,4751597,4001693422,FUNKTION,REVISION,2017-11-01,2200-01-01,VIRKSOMHED,30700228,30506677
Revision,5651072,4001693422,FUNKTION,REVISION,2011-10-13,2017-11-01,VIRKSOMHED,33963556,30506677
Revision,4751597,4001780659,FUNKTION,REVISION,2016-05-31,2200-01-01,VIRKSOMHED,30700228,32644848
Revision,5651072,4001780659,FUNKTION,REVISION,2012-04-30,2016-05-31,VIRKSOMHED,33963556,32644848
Revision,4751597,4001730155,FUNKTION,REVISION,2011-10-10,2015-01-27,VIRKSOMHED,30700228,32065627
Revision,5950390,4001730155,FUNKTION,REVISION,2015-01-27,2200-01-01,VIRKSOMHED,35257691,32065627
